PID,AGE_BUILT,sale_price,AGE_SALE,DISTANCE,AV_BLDG_LOG,LAND_SF_LOG,LIVING_AREA_LOG,AGE_REMODEL,R_TOTAL_RMS,edu_Pct_Age_25_plus_bachelors_plus,target
1807680000,127,131000,31,7.368535355,12.39545257,9.096611607,7.233455419,37,6,31.4,0
1807681000,102,9,11,7.366319251,12.46805222,9.207837242,7.33432935,102,7,31.4,0
1807682000,122,112000,30,7.36411306,12.92147044,9.3079207,7.624521325,122,11,31.4,0
1807688000,102,93000,26,7.348872599,12.43599318,8.242756346,7.400009517,33,8,31.4,0
1807690000,112,9,10,7.354378353,12.34974,8.465899897,7.35372233,75,7,31.4,0
1807695000,97,138000,33,7.365466847,12.39338174,8.654168646,7.283448229,97,5,31.4,0
1807696000,97,112000,30,7.366330385,12.33972903,8.702011628,7.192934221,97,5,31.4,0
1807698000,95,1,3,7.366477421,12.48066948,8.615408239,7.269895262,95,7,31.4,0
1807699000,97,128000,24,7.365595895,12.33402601,9.157888512,7.232154934,97,7,31.4,0
1807701000,112,392500,16,7.366223892,12.58107855,8.699514748,7.477604243,112,7,31.4,1
1807707000,125,132500,32,7.361069012,12.44784166,9.118225083,7.708859601,48,9,31.4,0
1807711000,142,9,5,7.435054542,12.49687485,8.815815204,7.511415293,142,8,31.4,1
1807712000,92,476000,6,7.441879572,12.66096264,8.905037291,7.313220387,7,7,31.4,0
1807713000,67,9,12,6.45,12.5190569,9.894194506,7.488852956,17,6,31.4,0
1807717000,122,0,15,7.444264134,12.37243418,8.517193191,7.297091005,122,6,31.4,0
1807722000,102,300000,9,7.362414495,12.70046396,8.740336743,7.520776415,102,6,31.4,1
1807743000,117,9,11,7.108645746,12.43161332,8.546751994,7.518607217,117,8,31.4,0
1807746000,102,131000,24,7.087431624,12.52779376,8.455317788,7.479299638,102,8,31.4,0
1807749000,58,325000,17,7.108282725,12.1286515,8.779557456,6.939253946,58,5,31.4,0
1807750000,63,9,10,7.115131798,12.22292976,8.867850063,6.946975992,63,4,31.4,0
1807751000,66,110000,27,7.121992089,12.30274553,9.36246042,7.138867,66,6,31.4,0
1807754000,49,342000,14,7.217400786,12.3745488,9.19573422,7.069874128,49,6,31.4,0
1807756000,72,135000,23,7.247872646,12.3562153,8.774931387,6.869014451,72,5,31.4,0
1807757000,87,9,13,7.257766597,12.41511727,8.846496939,7.307872781,87,7,31.4,0
1807769000,102,0,15,7.318167924,12.43995829,8.99342737,7.61085279,20,8,31.4,0
1807771000,102,290000,19,7.328077731,12.4379777,8.283241441,7.565586114,30,9,31.4,0
1807927000,132,140000,10,7.092641985,12.56793412,8.426173793,7.357556201,12,8,31.4,0
1807964000,132,9,21,7.351649873,12.27419847,9.218308542,7.42511948,132,7,31.4,0
1807984000,102,230000,12,7.374676819,12.2732639,8.369620827,7.365433259,102,7,31.4,0
1807985000,102,294000,12,7.382203152,12.78268601,8.142063283,7.206377291,102,6,31.4,1
1807993000,112,118500,28,7.469901576,12.27839331,8.38935982,7.557472902,112,7,31.4,0
1807995001,59,0,35,7.487611984,12.4711256,8.126813721,7.357556201,59,8,31.4,0
1807995002,59,130000,33,7.491892053,12.39462475,8.142354277,6.98026197,59,6,31.4,0
1807995003,59,190000,9,7.465328591,12.01612206,8.184792654,6.704414355,59,4,31.4,0
1807995004,59,79500,27,7.461294976,12.0708255,8.23350314,6.704414355,59,4,31.4,0
1808014000,122,435000,5,7.514854826,12.55426169,8.397508348,7.679436337,122,11,31.4,1
1808018001,154,271000,14,7.551766734,12.29865183,8.782936356,7.367708572,154,8,31.4,1
1808021000,121,153000,24,7.49848963,12.62905018,8.647343876,7.683403681,7,9,31.4,0
1808023000,122,0,18,7.488676696,12.19602231,8.824677891,7.280077168,122,7,31.4,0
1808024000,24,0,18,7.48281834,12.93747854,9.020147921,7.283448229,24,7,31.4,0
1808025000,142,165000,25,7.479242336,12.85787686,8.853665428,7.76548426,24,11,31.4,0
1808026000,142,0,15,7.477510762,12.32073972,8.606851063,7.519041433,142,10,31.4,0
1808031000,150,490000,4,7.479300335,12.97779993,9.210340372,7.215239979,5,7,31.4,1
1808032000,122,227000,21,7.48758923,12.80022788,8.634976227,7.35397838,122,8,31.4,0
1808033000,97,280000,9,7.504096695,12.544329,8.679312041,7.426310949,97,9,31.4,1
1808043000,132,0,35,7.48894078,12.43916653,9.200290036,7.363279587,132,7,31.4,0
1808086000,107,9,21,7.486753316,12.54788773,8.612503371,7.629489916,27,9,31.4,0
1808087000,107,97000,27,7.492806533,12.31806115,8.853665428,7.166265974,107,6,31.4,0
1808090000,83,240000,14,6.45,12.37370349,8.486733984,7.38274645,83,7,31.4,0
1808096000,96,0,16,7.513364789,12.2704549,8.67419694,6.906153998,96,6,31.4,0
1808097000,160,117000,26,7.500311125,12.30092818,9.374158457,6.97354302,32,6,31.4,0
1808098000,117,0,17,7.493818383,12.34670378,8.451053389,7.011213987,117,6,31.4,0
1808101000,112,9,10,7.435189429,12.4745719,8.691818542,7.493205884,112,6,31.4,0
1808102000,75,9,5,7.432453326,11.95440101,8.60849535,6.802394763,75,5,31.4,0
1808103000,67,0,18,7.429721603,12.24336843,8.646465527,6.802394763,67,5,31.4,0
1808104000,98,298500,15,7.426994309,12.46342437,8.965845495,7.129297549,98,6,31.4,0
1808105000,132,377000,8,7.424271426,12.69311774,8.938531649,7.221105098,132,6,31.4,1
1808106000,138,9,9,7.42155296,12.38797745,9.271247307,7.17395832,72,5,31.4,0
1808109000,122,339000,18,7.406169546,12.58621995,8.501063809,7.45100937,122,7,31.4,1
1808114000,107,318000,5,7.454377417,12.06046867,8.041734711,7.259116128,107,5,31.4,1
1808115010,107,325000,15,7.454437351,12.40901349,9.087042156,7.321188557,107,9,31.4,1
1808127000,97,105074,20,7.517589058,12.34060354,8.566554621,6.674561392,22,5,31.4,0
1808130000,112,165000,23,7.478242718,12.34713809,8.387084506,7.302496424,112,7,31.4,0
1808201000,82,258000,10,7.613394706,12.57798097,9.209640127,7.40731771,24,6,31.4,0
1808202000,82,1,3,7.609379982,12.39379625,8.517193191,7.122866659,82,6,31.4,0
1808203000,82,0,35,7.605561659,12.49237877,8.517193191,7.00488199,82,6,31.4,0
1808204000,82,420000,5,7.599834555,12.94586483,8.517193191,7.574558484,32,5,31.4,0
1808205000,82,0,19,7.59601677,12.47418956,8.517193191,6.930494766,82,6,31.4,0
1808206000,82,9,8,7.590290413,12.58587801,8.517193191,7.145196135,82,7,31.4,0
1808207000,82,350000,20,7.586466968,12.66096264,8.517193191,7.407924323,82,7,31.4,0
1808208000,82,369000,4,7.584549845,12.60350558,8.517193191,7.076653815,82,7,31.4,1
1808209000,98,0,35,7.580715765,12.46303775,8.517193191,6.81563999,98,6,31.4,0
1808210000,82,0,35,7.576881884,12.93699719,8.660080679,7.174417984,2,6,31.4,0
1808212000,75,9,14,7.609238305,12.59133505,9.36288977,7.348716223,17,6,31.4,0
1808213000,4,9,8,7.585406613,13.36609356,8.790116893,7.783224016,4,8,31.4,0
1808214000,82,250000,20,7.560570554,12.30817787,8.779249716,6.991544805,82,6,31.4,0
1808215000,81,239900,14,7.549293702,12.69495936,8.768263145,7.009770204,12,7,31.4,0
1808216000,82,356000,17,7.544931642,12.38086594,8.757154528,6.96432463,82,7,31.4,0
1808217000,82,111000,29,7.540569835,12.38086594,8.746080217,6.7597192,82,6,31.4,0
1808218000,77,322000,18,7.536208332,12.60013971,8.776938645,7.038608087,77,7,31.4,0
1808219000,65,9,5,7.5318245,12.34452939,9.206733876,7.115338392,65,7,31.4,0
1808220000,45,60000,23,7.510120609,12.5109805,9.031094082,7.745543783,45,7,31.4,0
1808221000,82,290000,7,7.582226636,12.43041548,9.407386324,6.963189986,82,5,31.4,1
1808222000,82,225000,8,7.586140497,12.75158951,9.100748695,7.19142933,2,6,31.4,0
1808223000,82,280000,20,7.590055602,12.40533326,9.092232283,7.056175284,82,7,31.4,0
1808224000,70,85000,24,7.593952489,12.51612757,9.08375622,7.33823815,70,8,31.4,0
1808225000,82,270000,20,7.597849562,12.56234751,9.075207698,6.821107472,82,6,31.4,0
1808226000,77,220000,13,7.60174686,12.45176016,9.066585468,6.81563999,77,6,31.4,0
1808227000,82,214000,13,7.605644445,12.42158717,9.057888249,6.931471806,82,7,31.4,0
1808228000,82,105000,28,7.609542192,12.41916586,8.769196271,6.962243464,82,6,31.4,0
1808229000,80,450000,4,7.611491138,12.41064481,8.524565946,7.049254841,80,6,31.4,1
1808230000,82,0,35,7.613269986,12.62675472,8.683215975,7.189922171,82,6,31.4,0
1808231000,82,300000,14,7.61830601,12.56164698,8.746239288,7.18349128,32,6,31.4,0
1808239000,62,292000,20,7.291342612,12.3779229,8.517593111,6.579251212,62,6,31.4,0
1808240000,63,0,14,7.337675896,12.37073927,8.52277757,7.109879463,63,6,31.4,0
1808247000,66,350000,6,7.396859906,12.45527373,8.517193191,7.109879463,66,6,31.4,1
1808248000,77,76000,26,7.404233329,12.69710364,8.517193191,7.534762657,77,6,31.4,0
1808249000,66,416000,6,7.411606998,12.48597453,8.517193191,7.109879463,6,5,31.4,0
1808250000,87,480000,3,7.418980923,12.62280735,8.517193191,7.150701458,87,8,31.4,1
1808252000,66,340000,6,7.433729699,12.50506551,8.517193191,7.150701458,23,6,31.4,0
1808254000,67,0,35,7.448485226,12.50469466,8.517193191,7.150701458,67,7,31.4,0
1808257000,72,9,18,7.47789297,12.4595514,8.517193191,7.13441265,72,5,31.4,0
1808258000,72,147000,23,7.48524575,12.22145375,8.517193191,6.98026197,72,6,31.4,0
1808259000,72,9,8,7.509410207,12.56024446,8.517193191,6.98026197,72,8,31.4,0
1808260000,72,115000,28,7.517956413,12.32073972,8.517193191,6.810583367,72,5,31.4,0
1808261000,80,319000,18,7.526503149,13.22708369,8.517193191,7.53689713,8,7,31.4,0
1808262000,79,0,35,7.535061055,12.43995829,8.517793011,7.181135567,79,6,31.4,0
1808263000,82,61868,10,7.543387409,12.45215117,8.463792415,6.495265556,5,5,31.4,0
1808264000,72,338000,17,7.551488206,12.3681915,8.536014946,6.852876617,72,6,31.4,0
1808265000,74,275000,17,7.531645358,12.20055746,8.209580483,6.383506635,74,5,31.4,0
1808266000,82,138000,32,7.522122975,12.60283331,8.517193191,7.337587744,82,7,31.4,0
1808267000,80,0,35,7.512601031,12.55602504,8.517193191,7.07530155,80,6,31.4,0
1808268000,72,375000,6,7.503082235,12.54788773,8.517193191,7.258693801,72,7,31.4,1
1808269000,77,0,35,7.493604352,12.20757152,8.517193191,6.486160789,77,5,31.4,0
1808270000,79,0,35,7.484127058,12.2610342,8.517193191,6.747586527,79,5,31.4,0
1808271000,66,300000,7,7.474650256,12.48446167,8.517193191,7.205189643,66,6,31.4,0
1808272000,67,385000,5,7.465174034,13.30668294,8.517193191,7.840706452,67,10,31.4,1
1808273000,67,115000,27,7.455698344,12.46920585,8.517193191,7.109879463,67,7,31.4,0
1808274000,66,385000,5,7.435128863,12.67263285,8.517193191,7.109879463,6,6,31.4,0
1808275000,87,500000,3,7.420009087,12.73020928,8.517193191,7.190676034,87,6,31.4,1
1808276000,66,136000,32,7.405008884,12.5098741,8.517193191,7.109879463,66,7,31.4,0
1808279000,67,234000,13,7.319219329,12.32385568,8.517193191,7.109879463,67,6,31.4,0
1808280000,66,97000,28,7.315774869,12.53537639,8.517193191,7.109879463,66,5,31.4,0
1808281010,15,160000,16,7.31405262,13.32432415,8.517193191,8.060476893,15,9,31.4,0
1808284000,18,9,4,7.302079318,13.19338086,8.699514748,7.628517627,18,8,31.4,0
1808285000,18,499000,18,7.298706071,13.19338086,8.699514748,7.628517627,18,8,31.4,0
1808286000,18,0,18,7.29533292,13.21019109,8.551787836,7.716015267,18,7,31.4,0
1808287000,63,9,21,7.284092439,12.71979407,8.548498041,7.109879463,21,7,31.4,0
1808288000,63,1,19,7.286508823,12.40081672,8.521981708,7.109879463,63,6,31.4,0
1808289000,63,327500,6,7.288925547,12.81311713,8.517992872,7.150701458,6,7,31.4,0
1808295004,62,177000,23,7.295997292,12.71559742,8.550434525,7.109879463,62,9,31.4,0
1808295006,62,0,15,7.293384322,12.51355735,8.518192692,7.109879463,62,7,31.4,0
1808295007,63,9,7,7.292279272,12.34843989,8.534443545,6.761572769,63,6,31.4,0
1808295008,63,0,35,7.25072373,12.42601107,8.517593111,7.109879463,63,6,31.4,0
1808356000,64,437000,7,7.039305951,12.90296281,8.517193191,7.109879463,13,6,31.4,0
1808358000,64,9,10,7.043276651,12.50172289,8.517193191,7.003974137,64,7,31.4,0
1808360000,72,0,35,7.083057869,12.7050281,8.544029845,7.43366654,72,9,31.4,0
1808361000,62,1,19,7.091840506,12.14046689,8.542860938,6.761572769,62,6,31.4,0
1808362000,61,269000,7,7.100750621,12.10126753,8.542860938,6.761572769,61,5,31.4,0
1808363000,61,0,35,7.109396483,12.5577853,8.625688788,7.475339237,61,7,31.4,0
1808364000,62,9,3,7.117377223,12.95960913,8.70582811,7.288927695,8,7,31.4,0
1808365000,61,0,35,7.12504781,12.11887943,8.637284672,6.761572769,61,5,31.4,0
1808366000,61,312000,16,7.132615842,12.06853323,8.596928159,6.761572769,61,5,31.4,0
1808367000,102,0,35,7.140117095,12.30001826,8.465899897,6.914532263,102,5,31.4,0
1808368000,61,189000,23,7.147621633,12.33841583,8.536995819,7.109879463,61,6,31.4,0
1808369000,61,285000,10,7.155129337,12.42681331,8.536995819,7.109879463,61,6,31.4,0
1808370000,61,250000,9,7.162640187,12.29041379,8.536995819,7.109879463,61,6,31.4,0
1808371000,61,9,9,7.17012153,12.3883942,8.536995819,7.109879463,61,6,31.4,0
1808372010,20,0,18,7.177584886,13.09272857,8.699681401,7.515344571,20,8,31.4,0
1808373010,21,326000,10,7.181317801,13.08341463,8.699681401,7.515344571,21,8,31.4,0
1808374010,21,0,18,7.185051505,13.10093543,8.703008637,7.515344571,21,8,31.4,0
1808376010,22,415000,15,7.188786048,13.07966462,9.082279702,7.439324264,22,7,31.4,0
1808378010,20,0,18,7.192521403,13.24121251,8.993303139,7.729559492,20,9,31.4,0
1808379010,22,0,18,7.274073781,13.15773052,8.966483779,7.590852124,22,8,31.4,0
1808380000,62,0,16,7.266010189,12.20856953,8.519191194,6.761572769,62,5,31.4,0
1808381000,62,382500,4,7.252073151,12.1542529,8.522578664,6.761572769,62,4,31.4,1
1808382000,62,320000,20,7.238327935,12.79995182,8.521384396,7.475339237,26,9,31.4,0
1808383000,62,470000,4,7.22404544,12.69065696,8.75919775,7.579167967,48,8,31.4,1
1808384000,62,128400,25,7.200098988,12.34800614,8.542860938,6.962243464,62,6,31.4,0
1808385000,64,9,7,7.192944947,12.47876798,8.542860938,7.272398393,64,7,31.4,0
1808386000,62,299900,18,6.45,12.31761402,8.542860938,6.761572769,62,5,31.4,0
1808387000,62,310000,18,7.178646325,12.21948233,8.542860938,6.761572769,62,6,31.4,0
1808388000,62,270000,8,7.171501789,12.46766738,8.542860938,6.761572769,62,7,31.4,0
1808389000,62,237000,10,7.164360414,12.34322248,8.542860938,6.761572769,62,6,31.4,0
1808390000,62,9,21,7.153654374,12.59743883,8.577347114,7.475339237,62,9,31.4,0
1808392000,62,0,35,7.131945264,12.15530553,8.596928159,6.761572769,62,5,31.4,0
1808393000,61,1,3,7.124254193,12.607195,8.528528701,7.185387016,4,7,31.4,0
1808394000,62,360000,18,7.111774421,12.62016708,8.558910785,7.185387016,62,7,31.4,0
1808395000,62,1,3,7.098985853,12.54895288,8.560827228,7.109879463,62,6,31.4,0
1808396000,61,1,20,7.086170345,12.47990931,8.560827228,7.109879463,61,6,31.4,0
1808397000,61,122500,28,7.07761372,12.4711256,8.537975731,7.109879463,8,7,31.4,0
1808398000,62,358000,9,7.06912346,12.71619802,8.536995819,7.109879463,9,7,31.4,0
1808399000,62,0,35,7.060632942,12.57418197,8.536995819,7.109879463,9,7,31.4,0
1808400000,62,360000,8,7.052142676,12.57002107,8.522379718,7.109879463,62,8,31.4,0
1808403000,82,0,22,7.532822532,12.3796057,8.507142856,6.609349243,82,5,31.4,0
1808404000,36,11980,23,7.533380548,12.42841588,8.507142856,6.82437367,36,5,31.4,0
1808406000,80,267500,15,7.53617762,12.33710091,8.612503371,6.822197391,7,4,31.4,0
1808407000,80,401000,6,7.537299667,12.45916327,8.612503371,7.161001174,38,7,31.4,0
1808408000,82,360000,15,7.542432244,12.90196605,8.612503371,6.99594929,82,6,31.4,0
1808409000,80,0,22,7.545784437,12.47800636,8.612503371,6.99594929,80,6,31.4,0
1808410000,82,0,16,7.549149646,12.39047537,8.612503371,6.810583367,82,6,31.4,0
1808412000,82,0,35,7.555086997,12.4431191,8.610865667,7.129938369,82,7,31.4,0
1808413000,82,0,13,7.560803129,12.32118545,8.429235913,6.81607849,82,6,31.4,0
1808414000,82,325000,6,7.585638492,12.37370349,8.539150359,6.926969498,82,7,31.4,1
1808419000,87,325000,18,7.603582362,12.83494794,8.681520485,7.764762989,87,7,31.4,0
1808421000,76,9,11,7.595840387,12.4256097,8.900139988,7.296413269,76,7,31.4,0
1808422000,75,0,35,7.591954096,12.41471151,8.902591637,7.296413269,13,6,31.4,0
1808423000,76,0,35,7.587293831,12.45527373,8.910180778,7.150701458,33,6,31.4,0
1808424000,67,0,35,7.579459726,12.37708044,8.548691858,7.18295983,67,6,31.4,0
1808425000,82,9,12,7.578083103,12.28442161,8.553717966,7.021083964,82,7,31.4,0
1808426000,82,9,9,7.577260708,12.28164383,8.558910785,7.021083964,82,7,31.4,0
1808429000,67,310000,14,7.506754001,12.41023723,8.896451207,6.883462586,67,7,31.4,0
1808430000,65,365000,7,7.455522539,12.55072561,8.402006782,7.322972679,65,6,31.4,0
1808432000,67,9,7,7.454090528,12.42118403,8.736328721,7.322246198,67,7,31.4,0
1808434000,21,448700,11,7.452310046,13.21949009,8.92598609,7.776535028,21,8,31.4,0
1808435000,21,9,8,7.451246828,13.20154418,9.008835996,7.501303094,21,10,31.4,0
1808436000,67,335000,8,7.455859369,12.64626119,8.608677882,6.876264612,67,6,31.4,0
1808437000,67,322000,7,7.464777433,12.35707552,8.517193191,6.883462586,8,5,31.4,0
1808438000,67,370000,8,7.473695992,12.7116847,8.517193191,7.252053952,67,6,31.4,0
1808439000,65,248500,11,7.482615043,12.60518428,8.517193191,7.126408765,65,6,31.4,0
1808440000,80,305000,15,7.491534561,12.34539971,8.517193191,6.876470989,80,6,31.4,0
1808441000,67,325000,8,7.500454592,12.59608565,8.517193191,7.174417984,67,6,31.4,0
1808443000,80,275000,16,7.518345326,12.29545621,8.605753368,6.990624757,80,6,31.4,0
1808444000,80,454000,3,7.535481003,12.43041548,8.785998208,7.1998277,80,7,31.4,1
1808445000,72,60000,29,7.534389332,12.3327053,9.107310472,6.881000542,72,6,31.4,0
1808446000,77,331000,8,7.533299357,12.56094597,9.049349686,7.091076336,16,6,31.4,0
1808447000,72,9,12,7.532755114,12.458775,8.969669104,7.091076336,72,5,31.4,0
1808450000,93,520000,3,7.513955002,12.5693259,8.616857515,7.325148958,93,5,31.4,1
1808452010,37,147000,28,7.416100866,13.21912705,9.057538782,7.851174678,37,6,31.4,0
1808452030,37,295000,15,7.409151649,12.52416267,8.736649955,7.737092814,37,6,31.4,0
1808455000,67,279600,14,7.405204388,12.8117538,8.599510234,7.014814351,67,7,31.4,0
1808456000,67,0,35,7.400972782,12.67169168,8.644178203,7.39387829,67,6,31.4,0
1808457000,32,128500,29,6.45,13.12814662,8.710289821,7.704992168,32,6,31.4,0
1808458000,67,0,18,7.391888202,12.66444641,8.847359875,7.394431643,67,8,31.4,0
1808459000,61,311000,8,7.387112125,12.4379777,8.697178688,6.98471632,61,6,31.4,0
1808460000,72,215000,13,7.382643825,12.57210368,8.723882105,7.109879463,72,5,31.4,0
1808461000,82,140000,34,7.393595018,12.58963292,8.517193191,7.109879463,82,5,31.4,0
1808462000,65,9,4,7.404502893,12.4840831,8.517193191,7.109879463,65,8,31.4,0
1808463000,67,482000,4,7.415411606,12.58382392,8.517193191,7.109879463,33,7,31.4,1
1808464000,67,9,8,7.426302556,12.38212459,8.517193191,7.091076336,67,5,31.4,0
1808465000,76,435000,3,7.43733359,12.41471151,8.608677882,7.091076336,11,6,31.4,0
1808466000,59,507500,5,7.45083634,12.84026568,8.93458687,7.013915475,6,7,31.4,0
1808467000,72,133000,23,7.451531113,12.81393423,8.891511571,7.149916836,72,5,31.4,0
1808468000,66,126000,31,7.452925466,12.78156178,8.832003931,7.265429723,66,7,31.4,0
1808469000,65,9,12,7.45362513,12.93071849,8.799360083,7.692022053,21,8,31.4,0
1808470000,67,133500,26,7.454326424,12.59405244,8.749890956,7.254460692,67,6,31.4,0
1808471010,15,426000,15,7.455029286,13.10765575,8.741935464,7.249925537,15,8,31.4,0
1808471020,55,385000,10,7.455733813,13.14588457,9.676524215,7.567862605,33,9,31.4,0
1808476000,62,243500,21,7.335091839,12.53824996,8.569216219,7.072421901,62,5,31.4,0
1808477000,82,0,35,7.346891606,12.43599318,8.67692825,6.909753282,82,5,31.4,0
1808478000,62,375000,5,7.349624565,12.50172289,8.809713541,6.962243464,62,4,31.4,1
1808479000,60,0,35,7.350949061,12.48256737,8.838986793,6.962243464,60,5,31.4,0
1808480000,64,391000,6,7.352275024,12.60451314,8.629986019,7.185387016,64,5,31.4,1
1808481000,64,284900,13,7.354930308,12.51024304,8.516793111,7.185387016,64,6,31.4,0
1808482000,65,9,29,7.357528109,12.65587357,9.066239028,7.495541944,65,7,31.4,0
1808483000,62,363000,4,7.387303253,12.33446586,8.54907938,6.788971743,3,5,31.4,0
1808484000,62,124000,32,7.389544972,12.16368693,8.54907938,7.090076836,62,4,31.4,0
1808485000,61,0,20,7.391788315,12.46032719,8.699181359,7.038783541,61,5,31.4,0
1808486000,72,9,10,7.394033304,12.3863087,8.773074951,6.946975992,72,5,31.4,0
1808488000,62,0,35,7.398281308,13.22600241,8.579604452,7.560080465,33,8,31.4,0
1808489000,61,300000,14,7.400264914,12.68757244,8.376320633,6.939253946,16,5,31.4,0
1808490000,65,9,8,7.410405354,12.42801548,8.71489585,7.272398393,65,5,31.4,0
1808491000,62,400000,6,7.401864697,12.64593918,8.531096097,7.272398393,62,7,31.4,1
1808492000,62,350000,16,7.393381072,12.5299661,8.670429167,7.272398393,62,6,31.4,0
1808493000,67,0,14,7.38489778,12.54111529,8.910855587,7.272398393,67,5,31.4,0
1808495000,67,130000,31,7.367932632,12.48332552,8.895218584,7.272398393,67,6,31.4,0
1808496000,34,121000,25,7.355472593,12.68911589,8.773074951,7.29301768,34,7,31.4,0
1808497000,34,242000,21,7.314633133,12.74198105,8.911799556,7.244227516,25,6,31.4,0
1808498000,64,9,12,7.317106654,12.58963292,8.279189777,7.29301768,64,7,31.4,0
1808499000,64,149000,33,7.322060263,12.52124828,8.33302994,7.272398393,64,5,31.4,0
1808500000,82,335000,17,7.327022753,12.53789121,8.698681067,7.272398393,82,7,31.4,0
1808502000,63,150000,34,7.355997714,12.71559742,8.699514748,7.29301768,11,5,31.4,0
1808503000,63,422500,5,7.364953669,12.57591058,8.699514748,7.272398393,63,6,31.4,1
1808504000,62,380000,17,7.373907304,12.61519771,8.699514748,7.29301768,62,6,31.4,0
1808505000,67,9,6,7.382861418,12.36648937,8.699514748,7.272398393,67,6,31.4,0
1808506000,62,9,12,7.391816087,12.54859795,8.699514748,7.29301768,62,5,31.4,0
1808507000,65,0,35,7.400771137,12.38128566,8.699514748,7.109879463,65,7,31.4,0
1808508000,61,290000,12,7.409887345,12.55989352,8.668883705,7.459914766,61,7,31.4,0
1808511000,67,365000,7,7.400126907,12.54290196,8.93260863,7.174417984,4,5,31.4,0
1808512000,66,9,8,7.394482632,12.4041035,8.823353485,7.174417984,66,5,31.4,0
1808512001,64,290000,12,7.388839293,12.87467095,8.755264763,7.592366129,64,8,31.4,0
1808512002,64,130000,30,7.382857261,12.50320988,8.673341874,7.31986493,64,7,31.4,0
1808512003,61,384900,5,7.376911974,12.63427724,9.323401164,7.275172319,61,7,31.4,1
1808514020,7,540000,6,7.361721897,13.20964139,8.776784384,7.357556201,7,7,31.4,0
1808515001,61,320000,13,7.056898366,12.61187103,8.612503371,7.381501895,61,8,31.4,0
1808515004,65,287500,12,7.060005413,12.39047537,8.774622221,6.994849986,65,6,31.4,0
1808515005,57,387000,19,7.061575541,12.54575401,9.200290036,7.203405521,57,6,31.4,0
1808515006,86,249000,10,7.063040532,12.35319871,8.721602345,6.9117473,3,5,31.4,0
1808515007,62,132000,31,7.064136139,12.5549674,8.702177866,7.075808864,62,6,31.4,0
1808515008,70,1,19,7.06631736,12.52124828,8.972717499,7.153051635,70,8,31.4,0
1808515009,57,330500,16,7.069252274,12.59574707,8.674880467,7.0800265,57,6,31.4,0
1808515012,39,1,20,7.075901314,12.68819011,8.70450229,7.074963198,32,5,31.4,0
1808515014,38,144500,30,7.079801841,12.82206877,8.628197749,7.879688832,38,6,31.4,0
1808515015,32,13000,35,6.45,12.75216888,9.385133662,7.357556201,32,6,31.4,0
1808515016,62,335000,8,7.084526496,12.61053725,9.771726021,7.458186157,62,7,31.4,0
1808515018,62,9,6,7.076947138,12.51502685,9.219597393,7.574969078,62,8,31.4,0
1808515019,62,399000,9,7.06961291,12.76597411,9.043695295,7.328568664,62,8,31.4,0
1808515020,62,115000,27,7.062282494,12.13081016,8.830104318,6.684611728,62,5,31.4,0
1808515021,59,9,22,7.054955782,12.54859795,8.757940877,7.209340257,59,7,31.4,0
1808515022,77,0,35,7.005130232,12.72218427,8.58634605,7.323302722,77,7,31.4,0
1808515023,122,225000,22,7.002885233,12.41916586,9.006999448,7.477604243,122,7,31.4,0
1808515024,122,9,35,7.001939282,12.42641227,8.902455592,7.171963995,122,6,31.4,0
1808515025,57,450000,18,7.000988248,12.64786968,8.864039997,7.365812837,57,7,31.4,0
1808515027,62,9,7,7.013806956,12.59405244,8.993178892,7.377758908,62,8,31.4,0
1808515029,27,145000,26,7.008344698,12.80902156,9.087946724,7.390181428,27,5,31.4,0
1808516002,65,0,20,7.022968019,12.57140996,9.700085352,7.377758908,65,7,31.4,0
1808516003,62,518000,4,7.052020189,12.58861025,8.867568333,7.156956365,62,7,31.4,1
1808517000,62,131000,34,7.06051063,12.4159283,8.536995819,7.109879463,33,6,31.4,0
1808517001,62,9,12,7.069001299,12.55532007,8.536995819,7.180831199,62,7,31.4,0
1808517002,62,311250,15,7.077534793,12.55848853,8.536995819,7.109879463,32,7,31.4,0
1808517003,62,440000,5,7.086091541,12.61320303,8.610865667,7.109879463,7,6,31.4,0
1808517004,62,399000,7,7.094648328,12.83628003,8.551981017,7.109879463,7,7,31.4,0
1808517006,62,126500,27,7.111888467,12.38086594,8.469682209,7.109879463,62,6,31.4,0
1808517007,62,9,12,7.120307974,12.66854801,8.579040595,7.572502985,38,8,31.4,0
1808517008,62,0,35,7.128414456,12.5197879,8.619930269,7.150701458,62,6,31.4,0
1808517009,62,9,26,7.136142366,12.42400263,8.536995819,7.109879463,62,6,31.4,0
1808517010,62,9,10,7.143379516,12.46226405,8.536995819,7.255591274,13,6,31.4,0
1808517011,62,100,3,7.150510824,12.27466544,8.536995819,7.109879463,62,6,31.4,0
1808517012,62,455000,5,7.157645289,12.88588126,8.536995819,7.109879463,6,7,31.4,0
1808517013,62,0,18,7.164783045,12.42279563,8.536995819,7.109879463,62,7,31.4,0
1808517014,62,100000,26,7.171923974,12.43519827,8.536995819,7.109879463,62,6,31.4,0
1808517015,62,0,35,7.179068091,12.43161332,8.536995819,7.142669286,62,5,31.4,0
1808517016,62,247500,20,7.186215411,12.55883996,8.536995819,7.109879463,62,6,31.4,0
1808517017,62,0,35,7.193365875,12.64239022,8.536995819,7.109879463,62,7,31.4,0
